year_month,date,geography,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,ratio price_total_volume vs prod_total_volume,ratio CA sold vs prod,california,prod,chile,mexico,peru,columbia
5/1/2020,5/10/2020,San Diego,organic,1.67,43958,1425,1892,0,40641,15060,25581,0,actual,68814562,0.000638789,394.77,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
5/1/2020,5/17/2020,San Diego,conventional,1.19,697856.1,143435.81,30085.96,16981.18,507353.15,268520.19,209332.19,29500.77,actual,54720342,0.012753138,21.09,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
5/1/2020,5/17/2020,San Diego,organic,1.81,43803,1081,3166,2,39554,10400,29155,0,actual,54720342,0.000800488,335.96,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
5/1/2020,5/24/2020,San Diego,conventional,1.18,762301,160359,32202,16139,553601,280623,225289,47689,actual,51932040,0.014678819,21.80,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
5/1/2020,5/24/2020,San Diego,organic,1.98,41829,1445,1121,2,39260,13284,25977,0,actual,51932040,0.000805457,397.24,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
5/1/2020,5/3/2020,San Diego,conventional,1.03,915550.9,151144.2,42664.39,14805.43,706936.88,437362.31,249796.33,19778.24,actual,57343819,0.015965991,19.06,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
5/1/2020,5/3/2020,San Diego,organic,1.93,36465,1322,6387,0,28755,12242,16513,0,actual,57343819,0.000635901,478.65,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
5/1/2020,5/31/2020,San Diego,conventional,1,858451,147409,42271,36369,632402,247816,326583,58004,actual,51667453,0.016614928,13.82,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
5/1/2020,5/31/2020,San Diego,organic,1.88,36061,1399,1061,10,33591,12711,20880,0,actual,51667453,0.000697944,328.92,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
5/1/2020,5/10/2020,San Francisco,conventional,1.57,1035718.52,269674.44,267537.6,6645.98,491860.5,238464.27,207781.9,45614.33,actual,68814562,0.015050863,16.75,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
5/1/2020,5/10/2020,San Francisco,organic,2.15,58080,9335,6717,16,42012,41315,697,0,actual,68814562,0.000844007,298.78,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
5/1/2020,5/17/2020,San Francisco,conventional,1.59,1048899.47,300447.83,249682.89,5679.39,493089.36,209389.21,222120.51,61579.64,actual,54720342,0.019168365,14.03,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
5/1/2020,5/17/2020,San Francisco,organic,1.95,73885,8549,6290,17,59029,58763,266,0,actual,54720342,0.001350229,199.17,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
5/1/2020,5/24/2020,San Francisco,conventional,1.48,1086816,240006,311849,5431,529530,199650,225610,104269,actual,51932040,0.020927659,15.29,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
5/1/2020,5/24/2020,San Francisco,organic,2.01,83161,10480,6519,10,66152,66057,95,0,actual,51932040,0.001601343,199.80,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
5/1/2020,5/3/2020,San Francisco,conventional,1.03,1522654.94,436510.98,413537.2,4779.17,667827.59,231554.41,375147.05,61126.13,actual,57343819,0.026553079,11.46,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
5/1/2020,5/3/2020,San Francisco,organic,2.26,49612,10945,6584,1,32082,29931,2151,0,actual,57343819,0.000865167,351.81,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
5/1/2020,5/31/2020,San Francisco,conventional,1.4,1201844,211713,382892,10766,596473,192523,319553,84397,actual,51667453,0.023261143,9.87,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
5/1/2020,5/31/2020,San Francisco,organic,1.97,70495,14006,7900,28,48561,48158,403,0,actual,51667453,0.001364399,168.25,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
6/1/2020,6/14/2020,California,conventional,1.21,8019954,2382528,1198734,304919,4133773,2207167,1334802,591803,actual,64385710,0.124561087,1.66,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/14/2020,California,organic,1.82,403721,36201,27213,103,340205,186548,153657,0,actual,64385710,0.006270351,33.05,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/21/2020,California,conventional,1.25,7782805.53,2227043.3,992483.11,263989.43,4299289.69,2066228.23,1539688.85,693372.61,actual,65624404,0.118596209,1.77,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/21/2020,California,organic,1.73,422817.15,35646.66,23902.64,50.6,363217.25,182394.85,180822.4,0,actual,65624404,0.006442987,32.53,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/28/2020,California,conventional,1.14,8076619.86,1982718.79,1263005.43,263645.52,4567250.12,2099139.3,1853178.56,614932.26,actual,67186115,0.120212634,1.89,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/28/2020,California,organic,1.72,366012.79,42054.24,22398.26,82.23,301478.06,155740.17,145737.89,0,actual,67186115,0.005447745,41.61,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/7/2020,California,conventional,1.25,8180834,2311329,1195403,442834,4231267,2170638,1608253,452377,actual,54322214,0.150598317,1.50,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/7/2020,California,organic,1.83,407543,45119,23436,66,338922,193680,145242,0,actual,54322214,0.007502327,30.05,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/14/2020,Los Angeles,conventional,1.17,3639362,1179802,65352,229854,2164354,1273336,517766,373253,actual,64385710,0.056524375,3.67,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/14/2020,Los Angeles,organic,1.73,198419,9592,2341,14,186472,74195,112277,0,actual,64385710,0.003081724,67.25,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/21/2020,Los Angeles,conventional,1.15,3749949.13,1186823.15,70740.09,202024.73,2290361.16,1167627.34,745122.42,377611.4,actual,65624404,0.057142601,3.67,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/21/2020,Los Angeles,organic,1.66,198345.26,9146.84,2521.78,1.61,186675.03,52178.6,134496.43,0,actual,65624404,0.003022431,69.35,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/28/2020,Los Angeles,conventional,1.17,3423905.01,1054721.33,63932.39,204369.71,2100881.58,1217688.57,537671.69,345521.32,actual,67186115,0.050961497,4.45,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/28/2020,Los Angeles,organic,1.58,175853.92,8882.64,2755.32,0,164215.96,57237.58,106978.38,0,actual,67186115,0.002617415,86.60,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/7/2020,Los Angeles,conventional,1.13,3900386,1214539,88098,346605,2251143,1256354,752408,242381,actual,54322214,0.071800939,3.14,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/7/2020,Los Angeles,organic,1.68,201582,10007,2284,26,189265,80829,108436,0,actual,54322214,0.003710858,60.76,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/14/2020,Sacramento,conventional,1.16,673737,189460,291961,7037,185279,107150,68551,9578,actual,64385710,0.010464077,19.81,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/14/2020,Sacramento,organic,1.84,18896,3915,3910,11,11061,11056,4,0,actual,64385710,0.000293481,706.21,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/21/2020,Sacramento,conventional,1.34,588894.87,175085.72,220768.57,4455.84,188584.74,104999.01,62453.62,21132.11,actual,65624404,0.008973718,23.36,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/21/2020,Sacramento,organic,1.46,28776.1,4018.94,3272.99,1.35,21482.82,21448.29,34.53,0,actual,65624404,0.000438497,477.99,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/28/2020,Sacramento,conventional,1.18,650960.72,160093.56,236048,3590.76,251228.4,110847.48,117559.34,22821.58,actual,67186115,0.009688917,23.39,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/28/2020,Sacramento,organic,1.79,20817.45,5037.99,3360.02,9.4,12410.04,12404.07,5.97,0,actual,67186115,0.000309848,731.53,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/7/2020,Sacramento,conventional,1.51,580120,164677,223588,7125,184729,98634,68341,17755,actual,54322214,0.010679241,21.11,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/7/2020,Sacramento,organic,1.91,20678,6377,3998,0,10303,10283,20,0,actual,54322214,0.000380655,592.30,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/14/2020,San Diego,conventional,1.18,686611,141417,26674,25113,493406,251028,169066,73313,actual,64385710,0.010664028,19.44,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/14/2020,San Diego,organic,1.85,40888,1197,1109,0,38582,10479,28103,0,actual,64385710,0.000635048,326.37,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/21/2020,San Diego,conventional,1.17,689707.75,143691.96,27165.04,20478.97,498371.78,230507.22,172886.55,94978.01,actual,65624404,0.010509928,19.94,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/21/2020,San Diego,organic,1.78,42579.32,1071.72,1316.86,1.69,40189.05,7341.97,32847.08,0,actual,65624404,0.000648834,323.04,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/28/2020,San Diego,conventional,1.19,639533.79,125843.82,27718.32,25101.36,460870.29,230264.2,159749.24,70856.85,actual,67186115,0.009518839,23.81,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/28/2020,San Diego,organic,1.58,38068.14,1388.88,1287.13,1.7,35390.43,9229.48,26160.95,0,actual,67186115,0.000566607,400.04,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/7/2020,San Diego,conventional,1.14,741694,143304,36186,40837,521368,258783,224054,38531,actual,54322214,0.013653604,16.51,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/7/2020,San Diego,organic,1.97,37644,1073,968,10,35593,11033,24560,0,actual,54322214,0.000692976,325.35,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/14/2020,San Francisco,conventional,1.39,1139236,266351,319585,9668,543631,207752,271808,64071,actual,64385710,0.017693926,11.71,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/14/2020,San Francisco,organic,1.96,75204,12314,8717,28,54145,53484,660,0,actual,64385710,0.001168023,177.44,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
6/1/2020,6/21/2020,San Francisco,conventional,1.5,1044416.77,215090.57,269286.76,9771.56,550267.88,198074.09,250789.25,101404.54,actual,65624404,0.015915067,13.17,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/21/2020,San Francisco,organic,1.94,74511.93,12375.64,7040.83,26.35,55069.11,54431.55,637.56,0,actual,65624404,0.00113543,184.60,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
6/1/2020,6/28/2020,San Francisco,conventional,1.05,1441216.33,187723.7,426319.58,6935.66,820237.39,178734.74,555316.04,86186.61,actual,67186115,0.021451104,10.57,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/28/2020,San Francisco,organic,2.03,66053.46,15960.4,6545.7,29.27,43518.09,42574.82,943.27,0,actual,67186115,0.000983142,230.55,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
6/1/2020,6/7/2020,San Francisco,conventional,1.56,1110795,228800,353618,10050,518327,192317,244163,81847,actual,54322214,0.020448264,11.03,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
6/1/2020,6/7/2020,San Francisco,organic,1.97,77302,14680,7293,26,55303,54597,706,0,actual,54322214,0.001423027,158.44,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
7/1/2020,7/12/2020,California,conventional,1.17,7955981.79,2039524.56,1202767.86,246134.16,4467555.21,2092544.81,1917417.23,457593.17,actual,52258875,0.152241735,1.43,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/12/2020,California,organic,1.85,386818.7,36136.47,24195.88,31.64,326454.71,186688.9,139765.81,0,actual,52258875,0.007401971,29.45,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/19/2020,California,conventional,1.18,7844437.2,2225170.09,1042706,233506.71,4343054.4,2125611.52,1809683.51,407759.37,actual,55528282,0.141269222,1.29,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/19/2020,California,organic,1.93,367327.75,38287.88,24294.18,55.37,304690.32,137604.63,167085.69,0,actual,55528282,0.006615147,27.58,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/26/2020,California,conventional,1.2,8116436.1,2365888.8,943601.53,251581.14,4555364.63,2411609.55,1847046.79,296708.29,actual,59549678,0.136296893,1.17,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/26/2020,California,organic,1.73,368453.01,45898.84,23477.22,31.66,299045.29,146109.07,152936.22,0,actual,59549678,0.006187322,25.74,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/5/2020,California,conventional,1.26,8526732.78,2803677.84,929650.39,321515.4,4471889.15,2342049.45,1399006.41,730833.29,actual,55217288,0.154421434,1.38,11780040,"(2020-07-01,7/5/2020,actual,55217288,11780040,0,26616471,16634420,186356)",0,26616471,16634420,186356
7/1/2020,7/5/2020,California,organic,1.89,414696.02,39940.81,25555.73,41.1,349158.38,170142.42,179015.96,0,actual,55217288,0.007510257,28.41,11780040,"(2020-07-01,7/5/2020,actual,55217288,11780040,0,26616471,16634420,186356)",0,26616471,16634420,186356
7/1/2020,7/12/2020,Los Angeles,conventional,1.08,3809833.5,1076744.96,102806.67,189205.26,2441076.61,1160678.86,929286.59,351111.16,actual,52258875,0.072903091,2.99,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/12/2020,Los Angeles,organic,1.74,179453.27,9943.34,2297.49,8.04,167204.4,64674.41,102529.99,0,actual,52258875,0.003433929,63.48,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/19/2020,Los Angeles,conventional,1.2,3489393.23,1099809.97,91570.18,183141.99,2114871.09,1219883.5,685582.12,209405.47,actual,55528282,0.062839928,2.90,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/19/2020,Los Angeles,organic,1.82,189951.92,10853.11,2668.51,8.05,176422.25,59071.97,117350.28,0,actual,55528282,0.003420814,53.33,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/26/2020,Los Angeles,conventional,1.13,3810385.97,1057271.66,95473.65,198756.36,2458884.3,1323664.74,944554.43,190665.13,actual,59549678,0.063986676,2.49,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/26/2020,Los Angeles,organic,1.58,184791.45,10642.83,3074.62,11.28,171062.72,65719.95,105342.77,0,actual,59549678,0.003103148,51.32,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/5/2020,Los Angeles,conventional,1.08,4361247.7,1614401.75,77322.7,252654.16,2416869.09,1310057.13,611417.97,495393.99,actual,55217288,0.078983374,2.70,11780040,"(2020-07-01,7/5/2020,actual,55217288,11780040,0,26616471,16634420,186356)",0,26616471,16634420,186356
7/1/2020,7/5/2020,Los Angeles,organic,1.78,192707.41,11227.38,2389.74,16.06,179074.23,53319.1,125755.13,0,actual,55217288,0.003489983,61.13,11780040,"(2020-07-01,7/5/2020,actual,55217288,11780040,0,26616471,16634420,186356)",0,26616471,16634420,186356
7/1/2020,7/12/2020,Sacramento,conventional,1.13,614886.93,169086.88,281187.27,4911.37,159701.41,97377.02,61351.41,972.98,actual,52258875,0.011766172,18.53,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/12/2020,Sacramento,organic,1.65,24102.6,3596.42,3658.33,0,16847.85,16535.29,312.56,0,actual,52258875,0.000461215,472.61,11391217,"(2020-07-01,7/12/2020,actual,52258875,11391217,0,25273369,15360100,234188)",0,25273369,15360100,234188
7/1/2020,7/19/2020,Sacramento,conventional,1.2,589250.25,174103.8,193955.12,4497.06,216694.27,104561.05,97122.84,15010.38,actual,55528282,0.010611714,17.19,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/19/2020,Sacramento,organic,1.9,18100.37,4549.35,3415.57,4.04,10131.41,9306.52,824.89,0,actual,55528282,0.000325967,559.67,10130158,"(2020-07-01,7/19/2020,actual,55528282,10130158,0,29182989,16023808,191326)",0,29182989,16023808,191326
7/1/2020,7/26/2020,Sacramento,conventional,1.4,587848.3,196860.52,198019.42,3596.66,189371.7,112357.26,66573.36,10441.08,actual,59549678,0.009871561,16.13,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/26/2020,Sacramento,organic,1.87,18811.04,6200.55,3089.47,9.45,9511.57,9070.48,441.09,0,actual,59549678,0.000315888,504.16,9483748,"(2020-07-01,7/26/2020,actual,59549678,9483748,0,36790367,12992559,283003)",0,36790367,12992559,283003
7/1/2020,7/5/2020,Sacramento,conventional,1.54,584335.89,188645.61,198527.52,4954.28,192208.48,116950.4,59422.9,15835.18,actual,55217288,0.010582481,20.16,11780040,"(2020-07-01,7/5/2020,actual,55217288,11780040,0,26616471,16634420,186356)",0,26616471,16634420,186356
