,date,avg_price,geography,type,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax,year,month
14029,2019-11-10,1.25,Syracuse,organic,200.0,54.0,0.0,1811.0,2057.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14030,2019-11-03,1.38,Plains,organic,6663.11,4826.5,28.26,36523.06,7129.06,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14031,2019-11-17,1.37,Columbus,organic,645.0,705.0,0.0,5145.0,1619.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14032,2019-11-03,1.16,Albany,conventional,3195.71,70932.12,121.0,6487.02,8373.61,194.75,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14033,2019-11-03,0.76,Phoenix/Tucson,conventional,517416.83,288094.84,3665.27,206367.41,329782.7,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14034,2019-11-17,1.64,LosAngeles,organic,11798.0,3533.0,9.0,81312.0,4606.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14035,2019-11-10,1.57,Chicago,organic,891.0,8018.0,0.0,44972.0,673.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14036,2019-11-10,1.28,Cincinnati/Dayton,organic,102.0,1558.0,0.0,13074.0,4229.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14037,2019-11-10,1.9,SanFrancisco,organic,12361.0,7535.0,0.0,29088.0,309.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14038,2019-11-24,0.95,Atlanta,conventional,238651.0,27252.0,1655.0,308662.0,52156.0,2874.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14039,2019-11-10,0.92,GreatLakes,conventional,710915.0,1212272.0,293191.0,1510510.0,542343.0,42418.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14040,2019-11-17,1.11,Albany,conventional,4365.0,124228.0,124.0,7437.0,5727.0,147.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14041,2019-11-03,1.07,Denver,conventional,135289.09,117116.31,3555.42,174247.32,348133.21,11265.64,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14042,2019-11-24,0.92,Orlando,conventional,176175.0,11056.0,2497.0,86673.0,148058.0,2186.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14043,2019-11-03,1.61,Boston,organic,55.87,1719.13,0.0,19606.24,4700.94,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14044,2019-11-24,1.16,Charlotte,conventional,81969.0,35266.0,1509.0,77867.0,29276.0,861.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14045,2019-11-10,1.27,Hartford/Springfield,conventional,6790.0,249586.0,515.0,63167.0,10541.0,552.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14046,2019-11-10,1.22,Boston,conventional,11311.0,463591.0,1136.0,138675.0,45106.0,1023.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14047,2019-11-10,1.29,Boise,conventional,26744.0,6055.0,1151.0,26522.0,25155.0,4851.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14048,2019-11-17,1.2,Richmond/Norfolk,organic,20.0,1165.0,4.0,15316.0,1359.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14049,2019-11-03,1.67,Sacramento,organic,2897.11,3342.23,0.0,8565.94,52.09,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14050,2019-11-17,1.16,Roanoke,organic,18.0,839.0,0.0,12210.0,1082.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14051,2019-11-17,1.47,NewOrleans/Mobile,organic,464.0,1.0,0.0,1613.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14052,2019-11-03,1.09,Roanoke,organic,38.03,1083.12,0.0,16770.08,414.71,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14053,2019-11-03,1.78,Hartford/Springfield,organic,237.99,5517.09,11.31,6741.86,12.56,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14054,2019-11-03,1.43,Philadelphia,organic,1470.06,2561.44,0.0,21601.8,1157.07,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14055,2019-11-10,1.19,Sacramento,conventional,109552.0,222428.0,4249.0,76989.0,72689.0,6443.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14056,2019-11-24,1.31,Syracuse,organic,170.0,72.0,0.0,1132.0,1595.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14057,2019-11-10,1.18,Columbus,organic,514.0,661.0,0.0,12312.0,2268.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14058,2019-11-24,2.05,StLouis,organic,525.0,2024.0,0.0,2055.0,2179.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14059,2019-11-10,0.91,Jacksonville,conventional,82248.0,6928.0,607.0,43853.0,101897.0,1564.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14060,2019-11-03,1.38,Hartford/Springfield,conventional,5252.12,192875.14,457.67,84059.33,14925.3,470.18,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14061,2019-11-03,1.04,SouthCarolina,conventional,148129.82,31893.76,1078.6,136753.56,72353.65,4645.87,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14062,2019-11-24,1.14,Portland,conventional,58526.0,122069.0,7648.0,193517.0,189203.0,18858.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14063,2019-11-24,1.19,StLouis,conventional,55999.0,11281.0,449.0,62669.0,1834.0,7110.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14064,2019-11-24,1.71,Albany,organic,123.0,395.0,0.0,1311.0,716.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14065,2019-11-03,1.27,Miami/FtLauderdale,organic,224.13,0.0,0.0,8735.56,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14066,2019-11-03,1.37,GrandRapids,organic,44.85,1235.53,0.0,5351.94,159.14,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14067,2019-11-10,1.69,WestTex/NewMexico,organic,871.0,383.0,1507.0,17101.0,312.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14068,2019-11-24,1.38,Pittsburgh,organic,2405.0,5.0,0.0,10175.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14069,2019-11-03,1.58,NewYork,organic,9443.28,8147.29,11.03,61003.17,1263.81,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14070,2019-11-17,0.9,NewOrleans/Mobile,conventional,102642.0,8277.0,213.0,103313.0,33542.0,8137.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14071,2019-11-24,1.46,Hartford/Springfield,conventional,6395.0,239633.0,494.0,46395.0,10181.0,1267.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14072,2019-11-24,1.12,Columbus,organic,572.0,682.0,0.0,8847.0,682.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14073,2019-11-24,1.85,SanFrancisco,organic,6105.0,8285.0,0.0,37884.0,31.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14074,2019-11-17,1.28,Chicago,conventional,116420.0,182650.0,42497.0,205060.0,45470.0,4852.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14075,2019-11-24,1.33,GreatLakes,organic,4965.0,17305.0,0.0,141167.0,12562.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14076,2019-11-03,1.27,NorthernNewEngland,conventional,7186.49,318689.41,172.92,25371.16,31764.85,360.1,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14077,2019-11-10,1.71,SanDiego,organic,2169.0,2649.0,0.0,14771.0,5528.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14078,2019-11-17,1.53,Chicago,organic,1274.0,10643.0,0.0,62712.0,97.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14079,2019-11-03,1.22,Buffalo/Rochester,organic,482.44,218.01,0.0,2734.45,4916.11,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14080,2019-11-17,1.13,Syracuse,conventional,2762.0,54697.0,22.0,11334.0,12588.0,177.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14081,2019-11-17,1.71,Boston,organic,55.0,1303.0,0.0,13364.0,5868.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14082,2019-11-10,0.86,Tampa,conventional,206939.0,14109.0,1794.0,142538.0,282466.0,8168.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14083,2019-11-10,1.03,SanFrancisco,conventional,232879.0,413932.0,7337.0,108344.0,304238.0,11181.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14084,2019-11-17,1.5,Plains,organic,4494.0,4453.0,4.0,29192.0,7080.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14085,2019-11-17,1.85,Denver,organic,2868.0,899.0,0.0,18808.0,195.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14086,2019-11-17,1.1,Charlotte,conventional,97799.0,43045.0,2053.0,79574.0,37357.0,1461.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14087,2019-11-17,1.17,Spokane,conventional,13040.0,13178.0,64.0,39359.0,32142.0,1363.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14088,2019-11-24,1.26,Miami/FtLauderdale,organic,362.0,1.0,0.0,9744.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14089,2019-11-10,1.29,NewYork,conventional,31992.0,1078718.0,8447.0,457628.0,136125.0,346.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14090,2019-11-10,1.12,SanDiego,conventional,88924.0,46494.0,16835.0,184090.0,172553.0,26.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14091,2019-11-03,1.19,Harrisburg/Scranton,organic,156.13,308.5,0.0,14205.93,24.37,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14092,2019-11-17,1.24,Cincinnati/Dayton,organic,75.0,1393.0,0.0,12716.0,4277.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14093,2019-11-10,1.22,Orlando,organic,57.0,1.0,0.0,7144.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14094,2019-11-24,1.77,SouthCarolina,organic,95.0,2307.0,25.0,7753.0,586.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14095,2019-11-03,1.36,Boston,conventional,9283.13,357043.41,1108.13,140478.94,65023.54,395.41,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14096,2019-11-17,1.28,Baltimore/Washington,conventional,92451.0,366879.0,3910.0,204145.0,131551.0,1413.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14097,2019-11-17,1.31,Miami/FtLauderdale,organic,692.0,0.0,0.0,8492.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14098,2019-11-24,1.83,Boston,organic,27.0,1054.0,0.0,15701.0,2783.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14099,2019-11-17,1.38,SanFrancisco,conventional,217894.0,265515.0,7674.0,120635.0,144448.0,10001.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14100,2019-11-10,1.18,Charlotte,conventional,84915.0,41537.0,2067.0,87390.0,28439.0,3842.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14101,2019-11-10,1.26,NorthernNewEngland,conventional,7849.0,344787.0,149.0,29811.0,42798.0,1143.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14102,2019-11-17,1.08,Plains,conventional,675346.0,334680.0,16813.0,567209.0,82868.0,33717.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14103,2019-11-03,0.93,Miami/FtLauderdale,conventional,347432.74,29937.93,3389.53,164111.31,476497.25,6177.06,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14104,2019-11-24,1.22,Orlando,organic,132.0,0.0,0.0,7104.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14105,2019-11-03,1.08,StLouis,conventional,76699.53,7867.69,389.91,72054.79,1509.22,4463.33,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14106,2019-11-10,1.96,Spokane,organic,19.0,622.0,0.0,2252.0,1954.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14107,2019-11-10,1.08,LosAngeles,conventional,812981.0,104516.0,178471.0,1003140.0,462926.0,320506.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14108,2019-11-03,1.06,GreatLakes,conventional,737273.16,684732.1,201443.02,1476102.46,359990.12,27681.77,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14109,2019-11-24,1.12,LosAngeles,conventional,711125.0,75208.0,137956.0,926698.0,404215.0,235632.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14110,2019-11-10,1.1,Jacksonville,organic,50.0,157.0,0.0,4521.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14111,2019-11-17,0.88,WestTex/NewMexico,conventional,313814.0,59190.0,43171.0,281200.0,167904.0,908.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14112,2019-11-17,1.14,Buffalo/Rochester,organic,596.0,217.0,0.0,2717.0,5265.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14113,2019-11-17,1.48,Albany,organic,98.0,247.0,0.0,1680.0,705.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14114,2019-11-24,1.22,Richmond/Norfolk,organic,11.0,1090.0,5.0,12344.0,294.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14115,2019-11-10,1.16,Richmond/Norfolk,conventional,73544.0,51819.0,809.0,102211.0,26498.0,2112.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14116,2019-11-03,1.91,NorthernNewEngland,organic,43.68,594.77,0.0,10243.73,8243.93,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14117,2019-11-17,1.13,SanDiego,conventional,86476.0,38462.0,13210.0,170818.0,187252.0,1447.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14118,2019-11-03,1.28,SouthCentral,organic,12437.71,1509.01,3231.33,105140.02,1824.9,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14119,2019-11-17,1.42,Hartford/Springfield,conventional,5631.0,212843.0,599.0,49104.0,13703.0,1571.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14120,2019-11-17,1.14,GrandRapids,organic,83.0,1223.0,0.0,7312.0,44.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14121,2019-11-24,1.64,Houston,organic,7289.0,10.0,0.0,5709.0,0.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14122,2019-11-17,0.93,Orlando,conventional,185730.0,10959.0,2978.0,107259.0,187305.0,930.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14123,2019-11-24,1.92,LasVegas,organic,943.0,283.0,0.0,8378.0,864.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14124,2019-11-03,1.59,Albany,organic,9.03,255.46,0.0,1736.84,835.48,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14125,2019-11-24,1.04,SouthCarolina,conventional,134517.0,29631.0,1025.0,134346.0,50349.0,1700.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14126,2019-11-24,0.74,Dallas/FtWorth,conventional,541597.0,154854.0,8034.0,385769.0,188146.0,436.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14127,2019-11-10,1.75,Boston,organic,67.0,1200.0,0.0,14857.0,5322.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14128,2019-11-03,2.05,Raleigh/Greensboro,organic,28.55,2563.57,34.28,10702.23,16.46,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14129,2019-11-17,1.68,WestTex/NewMexico,organic,1088.0,340.0,1230.0,14618.0,2.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14130,2019-11-17,2.0,StLouis,organic,767.0,2002.0,0.0,2240.0,2372.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14131,2019-11-24,0.9,NewOrleans/Mobile,conventional,110202.0,7748.0,146.0,92975.0,31200.0,8303.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14132,2019-11-17,0.92,Jacksonville,conventional,79500.0,5779.0,712.0,31898.0,92411.0,1090.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14133,2019-11-03,0.95,Nashville,conventional,92068.37,7412.85,234.52,110891.61,24268.23,16.28,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
14134,2019-11-17,1.36,Philadelphia,organic,6383.0,13862.0,0.0,17475.0,2511.0,0.0,1.61,53.0,-1.3,-1.3,-1.68,-1.3,6,-0.43,-1.05,-0.93,-1.25,0.04,0.81,-0.15,40.4,65.6,2019,Nov
