,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
6514,2019-09-01,Grand Rapids,1.6,9420.07,39407.09,36418.55,41264.68,189.93,14432.71,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6515,2019-09-08,Detroit,1.0,143536.86,53767.15,88872.1,313815.2,26121.95,28277.76,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6516,2019-09-29,Detroit,1.12,124748.52,35999.95,41293.07,304946.39,19207.03,5855.35,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6517,2019-09-22,Detroit,1.14,108464.05,31323.65,36530.04,222402.22,46962.52,9940.78,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6518,2019-09-15,Detroit,1.11,108998.8,25439.88,34524.69,235839.32,28546.21,12812.77,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6519,2019-09-01,Detroit,1.2,100568.76,29950.66,40310.8,240837.08,31352.94,16607.65,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6520,2019-09-08,Denver,1.39,190647.87,127595.56,14423.82,201500.06,247207.51,6100.56,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6521,2019-09-29,Denver,1.18,177944.67,165837.37,6735.46,205095.42,413058.89,9499.16,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6522,2019-09-22,Denver,1.37,192782.8,103876.71,11883.44,184179.22,273738.45,7625.87,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6523,2019-09-15,Denver,1.32,198043.03,133436.05,12509.18,221326.53,218998.24,6900.91,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6524,2019-09-01,Denver,1.44,172980.81,138142.65,16447.45,198114.29,242572.08,8051.77,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6525,2019-09-08,Dallas/Ft. Worth,0.96,686460.21,150787.26,18544.65,470476.09,122879.3,26952.83,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6526,2019-09-29,Dallas/Ft. Worth,0.96,513517.81,201343.34,24145.7,484810.83,136881.7,929.35,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6527,2019-09-22,Dallas/Ft. Worth,0.97,518095.96,257253.35,17281.24,383477.49,237756.13,691.04,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6528,2019-09-15,Dallas/Ft. Worth,0.95,532133.58,245280.83,18896.38,512302.24,232072.45,3834.64,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6529,2019-09-01,Dallas/Ft. Worth,0.9,657281.2,142720.72,27200.61,621978.62,104476.81,23882.19,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6530,2019-09-08,Columbus,0.98,65445.74,34166.35,2205.04,145734.82,29614.27,4021.5,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6531,2019-09-29,Columbus,1.06,61764.76,19399.87,1997.51,120053.04,29276.41,1966.02,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6532,2019-09-22,Columbus,1.09,53042.76,19349.58,2247.96,103475.26,32060.27,3109.95,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6533,2019-09-15,Columbus,1.07,54821.44,20595.42,1901.44,121301.85,29863.4,1218.43,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6534,2019-09-01,Columbus,1.13,51099.87,20895.2,2344.15,104261.64,33329.27,5236.1,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6535,2019-09-08,Cincinnati/Dayton,1.03,78669.28,31967.7,6279.64,240275.99,38235.74,6210.43,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6536,2019-09-29,Cincinnati/Dayton,1.09,71864.66,19309.45,5396.15,210484.37,21529.48,3259.31,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6537,2019-09-22,Cincinnati/Dayton,1.11,70631.88,20406.62,6918.6,177646.99,30059.58,7920.78,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6538,2019-09-15,Cincinnati/Dayton,1.14,65759.22,20832.04,9539.78,196380.06,34036.33,2920.49,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6539,2019-09-01,Cincinnati/Dayton,1.22,61200.04,22301.17,8589.71,190030.43,31249.82,18731.79,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6540,2019-09-08,Chicago,1.32,95446.33,329935.3,38137.01,142797.92,76941.43,1697.35,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6541,2019-09-29,Chicago,1.04,135188.67,387286.75,38390.88,114102.76,200527.68,586.47,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6542,2019-09-22,Chicago,1.41,83245.65,274553.46,35741.44,105198.29,85496.0,208.74,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6543,2019-09-15,Chicago,1.36,120325.4,262924.77,32921.0,133975.78,81637.44,1300.17,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6544,2019-09-01,Chicago,1.17,154637.41,509616.75,41012.23,163490.97,171530.14,1716.87,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6545,2019-09-08,Charlotte,1.35,120371.43,49481.03,5379.9,79530.98,29100.9,1911.97,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6546,2019-09-29,Charlotte,1.33,91762.86,60347.05,5332.78,79296.85,32620.16,2450.44,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6547,2019-09-22,Charlotte,1.35,90638.01,52923.55,5538.64,71733.97,35936.35,1634.02,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6548,2019-09-15,Charlotte,1.39,98720.38,46250.18,5281.52,86381.01,31623.84,397.77,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6549,2019-09-01,Charlotte,1.37,99441.1,52744.32,5921.99,89039.01,44190.2,3149.03,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6550,2019-09-08,Buffalo/Rochester,1.33,6617.2,73906.07,174.35,63200.38,16886.8,2410.0,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6551,2019-09-29,Buffalo/Rochester,1.33,7317.97,68584.75,157.23,39661.65,40425.63,1256.7,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6552,2019-09-22,Buffalo/Rochester,1.31,8184.82,71361.98,199.41,44567.3,39252.06,1751.84,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6553,2019-09-15,Buffalo/Rochester,1.35,6761.82,70702.45,159.23,53867.39,23394.25,728.59,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6554,2019-09-01,Buffalo/Rochester,1.26,7329.61,69577.62,169.94,70391.02,18626.69,1220.0,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6555,2019-09-08,Boston,1.51,11168.9,513172.25,1932.54,126925.14,25651.95,2966.66,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6556,2019-09-29,Boston,1.47,9289.98,467547.69,1090.37,102511.08,45481.48,976.55,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6557,2019-09-22,Boston,1.37,8132.32,542869.89,1274.0,107735.8,39187.09,875.14,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6558,2019-09-15,Boston,1.47,10478.67,515339.21,1406.99,117456.24,26559.23,757.46,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6559,2019-09-01,Boston,1.51,11039.21,417675.68,1753.51,116139.85,23851.57,971.11,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6560,2019-09-08,Boise,1.48,37085.37,4277.71,1568.21,32103.07,22956.18,2092.4,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6561,2019-09-29,Boise,1.43,34507.93,6623.13,1626.48,18256.39,27742.44,2277.83,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6562,2019-09-22,Boise,1.4,29733.48,6745.15,5402.73,21390.27,29757.47,1036.15,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6563,2019-09-15,Boise,1.49,30473.22,5667.83,3141.34,27557.84,28418.11,1655.48,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6564,2019-09-01,Boise,1.53,33785.56,4580.21,2942.03,26732.73,29198.82,2794.52,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6565,2019-09-08,Baltimore/Washington,1.42,102291.83,473149.57,8302.49,224964.28,170500.03,2799.43,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6566,2019-09-29,Baltimore/Washington,1.4,97897.34,449096.33,6754.86,191385.79,107159.56,2785.55,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6567,2019-09-22,Baltimore/Washington,1.47,106773.4,445886.87,7472.73,198100.02,100667.67,5731.11,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6568,2019-09-15,Baltimore/Washington,1.45,91647.86,443823.75,7665.48,188570.11,146091.38,1478.89,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6569,2019-09-01,Baltimore/Washington,1.22,104708.14,613401.15,8828.0,180035.29,209380.34,5454.55,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6570,2019-09-08,Atlanta,1.08,298975.77,26676.13,2225.82,373020.89,62801.79,8141.45,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6571,2019-09-29,Atlanta,1.16,242294.13,85427.38,1812.72,190502.74,150900.9,209.64,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6572,2019-09-22,Atlanta,1.17,267908.23,54416.42,1846.74,174368.63,148907.12,383.81,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6573,2019-09-15,Atlanta,1.18,306090.51,27795.35,2140.56,296408.04,68200.18,6570.76,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6574,2019-09-01,Atlanta,1.05,281440.78,23959.43,1990.01,417051.17,77238.14,9141.73,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6575,2019-09-08,Albany,1.42,8569.5,81170.94,431.3,8394.92,5769.43,1243.33,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6576,2019-09-29,Albany,1.3,4336.57,141481.51,107.99,6848.67,5003.42,474.45,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6577,2019-09-22,Albany,1.28,5051.95,80074.47,154.61,6874.1,3423.49,815.56,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6578,2019-09-15,Albany,1.11,6640.28,98530.31,143.15,6890.65,3072.93,312.23,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6579,2019-09-01,Albany,1.4,9324.44,86864.26,359.57,8765.74,4306.09,763.33,0.61,68.9,-0.17,1.97,0.43,1.53,157,0.74,0.42,0.18,0.74,1.4,1.03,0.03,55.3,82.5
6580,2019-10-06,West Tex/New Mexico,0.98,335301.31,66784.44,49906.31,224410.51,137789.13,716.35,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6581,2019-10-27,West Tex/New Mexico,0.87,361025.83,59257.39,46837.4,196316.75,114830.12,1381.51,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6582,2019-10-20,West Tex/New Mexico,0.97,324041.04,61144.19,52550.09,194256.61,152806.68,1558.34,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6583,2019-10-13,West Tex/New Mexico,0.89,317369.05,59746.63,50383.06,219042.0,283536.79,1479.55,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6584,2019-10-06,Tampa,0.92,207798.4,16617.0,1940.75,128429.43,297348.96,572.53,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6585,2019-10-27,Tampa,0.88,211515.88,16761.03,1932.18,130915.33,269848.31,118.2,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6586,2019-10-20,Tampa,0.9,245110.53,17871.43,1807.87,116244.4,276660.63,802.36,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6587,2019-10-13,Tampa,1.03,214780.53,16107.7,1746.74,127688.79,221597.2,238.62,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6588,2019-10-06,Syracuse,1.32,2654.08,42897.14,28.0,15350.82,12712.57,495.72,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6589,2019-10-27,Syracuse,1.37,2316.71,45204.85,32.0,4703.47,17627.03,506.07,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6590,2019-10-20,Syracuse,1.32,2848.5,43424.52,23.0,9062.52,10349.83,491.49,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6591,2019-10-13,Syracuse,1.32,3525.6,37046.85,26.0,11677.54,13182.13,506.38,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6592,2019-10-06,St. Louis,1.25,72326.26,11353.88,529.52,79816.51,7375.2,4571.11,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6593,2019-10-27,St. Louis,1.06,68406.23,8518.12,294.09,73900.04,4940.65,2584.72,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6594,2019-10-20,St. Louis,1.08,76092.73,6898.53,334.58,84799.07,2929.04,3679.81,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6595,2019-10-13,St. Louis,1.05,100014.52,8871.88,420.31,86960.01,1445.75,4229.43,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6596,2019-10-06,Spokane,1.38,14439.12,9918.61,73.07,28834.82,26412.24,309.15,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6597,2019-10-27,Spokane,1.22,13808.51,13292.0,57.6,36031.11,31150.91,152.19,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6598,2019-10-20,Spokane,1.34,11693.73,14455.42,77.27,27139.93,34794.25,475.69,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6599,2019-10-13,Spokane,1.38,12803.81,9495.9,66.37,29745.38,23441.37,163.51,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6600,2019-10-06,South Central,0.91,2615496.93,969637.03,190921.16,1981616.04,1558440.24,87947.87,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6601,2019-10-27,South Central,0.84,2682305.26,1144605.45,107331.71,1574897.78,1473412.44,72981.42,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6602,2019-10-20,South Central,0.87,2566205.6,1089169.56,126631.0,1732635.65,1110998.71,76297.58,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6603,2019-10-13,South Central,0.9,2597774.18,1103820.38,208520.04,1586212.96,1438636.05,80701.14,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6604,2019-10-06,South Carolina,1.14,164714.21,52502.35,2417.4,108975.61,102845.48,2613.71,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6605,2019-10-27,South Carolina,1.0,159873.25,38395.62,1308.02,147057.28,72392.16,2416.05,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6606,2019-10-20,South Carolina,1.09,152947.43,36200.34,1226.16,149344.43,73458.91,2014.13,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6607,2019-10-13,South Carolina,1.16,162475.7,43983.92,2084.08,127299.9,67813.05,3588.87,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6608,2019-10-06,Seattle,1.56,63915.95,74000.65,870.31,160043.82,201663.7,746.59,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6609,2019-10-27,Seattle,1.37,63930.58,91532.4,1088.6,180639.69,223507.32,389.02,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6610,2019-10-20,Seattle,1.48,56565.83,98131.06,1094.25,167455.07,238914.46,1196.63,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6611,2019-10-13,Seattle,1.5,64899.0,77528.55,1014.89,199039.05,159555.06,513.97,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6612,2019-10-06,San Francisco,1.46,204528.42,331643.33,8202.59,113819.61,157793.61,8866.15,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6613,2019-10-27,San Francisco,1.31,307169.79,260229.15,6974.65,137087.31,160795.11,4764.75,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6614,2019-10-20,San Francisco,1.51,157617.06,281701.51,8579.33,125444.63,151925.29,8101.4,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6615,2019-10-13,San Francisco,1.26,190043.45,423602.67,12305.63,109251.17,220918.48,15276.63,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6616,2019-10-06,San Diego,1.13,76759.92,83104.92,10406.13,220940.8,128088.28,6248.09,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6617,2019-10-27,San Diego,1.11,92522.57,63147.53,19928.93,199016.09,125655.79,10851.03,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6618,2019-10-20,San Diego,0.81,86399.36,154605.67,8636.09,199338.79,291269.93,7328.81,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6619,2019-10-13,San Diego,1.17,78438.87,79206.13,14769.34,195652.39,142085.89,19269.88,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6620,2019-10-06,Sacramento,1.41,94170.87,203442.0,2549.35,72837.09,41677.26,4553.36,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6621,2019-10-27,Sacramento,1.35,129975.4,189935.15,1982.09,76842.34,35940.23,1780.33,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6622,2019-10-20,Sacramento,1.49,94586.33,163687.62,3203.31,72073.4,31862.19,4835.52,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6623,2019-10-13,Sacramento,1.14,88667.26,296396.66,4335.26,70939.79,56007.48,11110.06,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6624,2019-10-06,Roanoke,1.16,53250.97,30708.19,68.31,79093.06,25241.48,889.73,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6625,2019-10-27,Roanoke,1.03,54108.66,22946.64,80.56,64713.61,26596.24,602.92,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6626,2019-10-20,Roanoke,1.16,40932.18,24763.77,108.95,60683.68,25688.99,772.25,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6627,2019-10-13,Roanoke,1.14,51454.68,28951.25,54.69,60826.65,28709.59,812.94,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6628,2019-10-06,Richmond/Norfolk,1.18,77485.9,72257.18,1817.52,108478.56,29040.74,1794.44,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6629,2019-10-27,Richmond/Norfolk,1.0,90022.44,53872.55,923.94,109582.09,27509.62,662.41,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6630,2019-10-20,Richmond/Norfolk,1.19,69220.49,52873.67,965.09,82702.89,28259.65,1420.16,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6631,2019-10-13,Richmond/Norfolk,1.15,83195.77,61488.81,1806.69,90947.61,33839.96,1359.23,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6632,2019-10-06,Raleigh/Greensboro,1.23,123290.59,55569.83,7189.01,93052.88,52762.71,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
6633,2019-10-27,Raleigh/Greensboro,1.03,143155.98,63976.05,4127.79,109673.32,60163.78,0.0,0.16,58.8,-0.82,1.11,-1.99,-0.17,39,-1.4,-0.88,-0.98,0.3,1.35,0.97,0.0,44.2,73.3
